CITY,OBJECTID,DZCODE,CITY_NAME_,CITY_NAME2,dzcode_1,coord_long,coord_lat,pos_x,pos_y,cityclass,Area_km2,Shape_Length,Shape_Area,Cohesion,nCohesion,Cohesion_km,Proximity,nProximity,Spin,nSpin,Range,nRange
511900,225,5119,Bazhong,Bazhong,5119,106.68,31.83,6345,5507,0,1.68926485,6062.299834,1689264.85,737.7846205,0.899880474,0.737784621,537.0940737,0.910190539,345795.2931,0.777497139,2251.748178,0.65130455
430800,136,4308,Zhangjiajie,Zhangjiajie,4308,110.47,29.13,7044,6112,2,2.466437504,7194.65486,2466437.504,881.2898699,0.910294321,0.88128987,637.7984204,0.926158726,482295.1715,0.813911778,2565.263763,0.690809165
431100,134,4311,Yongzhou,Yongzhou,4311,111.56,26.43,7261,6700,0,5.266430056,10501.98915,5266430.056,1326.556413,0.883686032,1.326556413,970.583657,0.889321907,1152537.271,0.727246222,4719.850826,0.548636816
230500,97,2305,Shuangyashan,Shuangyashan,2305,131.15,46.63,10116,1920,3,5.276191966,9703.707983,5276191.966,1241.33497,0.945228609,1.24133497,910.1610698,0.94923959,965672.7398,0.869582414,3760.217807,0.689290593
341000,25,3410,Huangshan,Huangshan,3410,118.33,29.72,8523,5917,0,6.326782175,10439.99897,6326782.175,1341.40178,0.957851352,1.34140178,980.5574206,0.964833147,1109701.848,0.907395674,3675.232166,0.772256765
511400,233,5114,Meishan,Meishan,5114,103.83,30.05,5797,5874,0,6.680977058,10439.95562,6680977.058,1367.804977,0.965297907,1.367804977,1004.580992,0.967762609,1157645.069,0.918511685,3726.421119,0.782677983
360300,157,3603,pinxiang,Pingxiang,3603,113.83,27.6,7695,6433,0,7.197152592,10829.57308,7197152.592,1410.861539,0.971318174,1.410861539,1034.53912,0.975365168,1225228.967,0.934896613,4091.891745,0.739794808
230700,98,2307,Yichun,Yichun,2307,128.91,47.72,9740,1755,0,7.403412591,11941.46528,7403412.591,1595.642548,0.87105569,1.595642548,1180.344904,0.86704343,1674814.993,0.70353425,4707.190886,0.652242698
360600,161,3606,Yingtan,Yingtan,3606,117.07,28.27,8310,6253,0,7.861994966,11618.34541,7861994.966,1530.649004,0.935742427,1.530649004,1122.50323,0.939534183,1467558.578,0.852623793,4385.453767,0.721451105
451400,63,4514,Chongzuo,Chongzuo,4514,107.37,22.37,6416,7576,0,11.52228556,14085.18783,11522285.56,1820.283131,0.952567865,1.820283131,1333.398877,0.957509379,2068427.297,0.886581175,5804.367859,0.65988681
141100,219,1411,Lvliang,Luliang,1411,111.13,37.52,7148,4258,0,14.38792068,14762.04279,14387920.68,1983.415276,0.976901817,1.983415276,1464.194289,0.974392906,2451542.649,0.934068473,5217.946944,0.820265447
220600,163,2206,baishan,Baishan,2206,126.44,41.91,9592,3073,0,14.54868291,15588.89947,14548682.91,2087.155986,0.933517546,2.087155986,1535.710715,0.934192184,2766792.985,0.836887622,6337.091057,0.679167587
530900,248,5309,Lincang,3401,5309,100.05,23.83,4952,7169,0,14.54918342,15493.48476,14549183.42,2008.335782,0.970171555,2.008335782,1472.28671,0.974452608,2484941.377,0.931842691,5779.535465,0.74470014
510300,240,5103,Zigong,Zigong,5103,104.78,29.35,5967,6038,0,15.76143378,15129.08746,15761433.78,2071.277075,0.979095865,2.071277075,1524.687834,0.979378871,2652746.533,0.945627509,5841.522738,0.766879006
430900,133,4309,Yiyang,Yiyang,4309,112.32,28.57,7398,6230,0,16.01148034,15888.30756,16011480.34,2105.937342,0.970590088,2.105937342,1542.499858,0.97571822,2719660.492,0.93699425,5622.062008,0.803110255
450400,72,4504,Wuzhou,Wuzhou,4504,111.34,23.53,7226,7331,0,16.21656726,15977.47435,16216567.26,2132.610597,0.964569343,2.132610597,1569.79094,0.96487588,2838829.466,0.909158817,6121.649853,0.742277058
640500,185,6405,Zhongwei,Zhongwei,6405,105.23,37.52,6140,4240,0,17.17921639,16660.281,17179216.39,2174.751661,0.973548423,2.174751661,1595.232636,0.977262994,2906736.639,0.940627772,6058.125686,0.772002053
421300,119,4213,Suizhou,Suizhou Shi,4213,113.37,31.72,7575,5531,0,17.29416747,16911.58454,17294167.47,2236.615476,0.94978227,2.236615476,1640.320403,0.953575201,3135822.022,0.877745045,6978.391261,0.67243386
512000,241,5120,Ziyang,Ziyang,5120,104.65,30.12,5952,5867,0,17.63520385,17998.42964,17635203.85,2314.877023,0.926675907,2.314877023,1690.902569,0.934126006,3360723.251,0.835156499,7178.219347,0.660128642
150900,4,1509,Wulanchabu,Ulaan Chab,1509,113.12,40.98,7464,3486,0,17.78143175,17081.05887,17781431.75,2222.113461,0.969354626,2.222113461,1627.229111,0.974694382,3032814.991,0.933127397,6230.980993,0.763628267
621100,41,6211,Dingxi,Dingxi,6211,104.62,35.58,6012,4663,0,20.61587349,19190.81584,20615873.49,2538.254699,0.913758069,2.538254699,1863.0582,0.916659942,4132953.518,0.793891864,8308.563773,0.616637556
420200,115,4202,Huangshi,Huangshi,4202,115.09,30.11,7910,5872,0,20.79297089,18657.84014,20792970.89,2570.13245,0.906292365,2.57013245,1887.388411,0.908721479,4219256.831,0.78433341,7488.851881,0.68706542
431200,129,4312,Huaihua,Huaihua,4312,109.96,27.54,6947,6460,4,21.15346698,18186.02239,21153466.98,2401.538831,0.978287983,2.401538831,1765.832611,0.979659265,3557989.173,0.946230769,6715.481662,0.77280277
511100,231,5111,Leshan,Leshan,5111,103.72,29.58,5770,5976,0,21.30899176,18611.63498,21308991.76,2485.766398,0.9486078,2.485766398,1828.00292,0.94981357,3873439.235,0.875560752,7041.781142,0.739697221
230900,96,2309,Qitaihe,Qitaihe,2309,130.95,45.78,10125,2108,3,21.34777782,18852.48537,21347777.82,2534.890009,0.931070938,2.534890009,1862.303409,0.933167712,4046851.124,0.839567422,7039.96097,0.740561525
360900,160,3609,yichun,Yichun,3609,114.38,27.8,7799,6385,0,21.41641595,19121.40507,21416415.95,2462.681136,0.959910554,2.462681136,1802.58348,0.965632367,3746487.217,0.909793165,6653.507904,0.784833945
150800,181,1508,Bayannaoer,Baynnur,1508,107.42,40.75,6533,3540,0,22.79613422,19003.88725,22796134.22,2524.239961,0.966196631,2.524239961,1855.416004,0.96788355,3963992.691,0.915268449,7503.745559,0.717972091
350400,38,3504,sanming,Sanming,3504,117.65,26.21,8455,6694,0,24.28901483,21820.33126,24289014.83,3013.832557,0.835317123,3.013832557,2209.266338,0.839055482,6008969.731,0.643324388,9406.024911,0.59122649
620500,48,6205,Tianshui,Tianshui,6205,105.72,34.58,6195,4894,0,24.29956619,21190.63473,24299566.19,2880.271497,0.874241437,2.880271497,2112.692722,0.87760023,5389692.75,0.71755409,8865.096471,0.627438052
451200,66,4512,Hechi,Hechi,4512,108.02,24.73,6560,7069,0,24.77893378,21041.17125,24778933.78,2820.61128,0.901495624,2.82061128,2070.976653,0.904065526,5073626.382,0.777292118,8352.894254,0.672449049
430500,131,4305,Shaoyang,Shaoyang,4305,111.47,27.25,7240,6522,0,25.54296073,20467.93362,25542960.73,2673.077886,0.965805243,2.673077886,1958.735818,0.97049557,4399688.903,0.923994526,7236.151534,0.788103079
211200,263,2112,Tieling,Tieling,2112,123.83,42.28,9164,3055,0,26.11665235,20704.77153,26116652.35,2739.01842,0.953079997,2.73901842,2017.284543,0.952851886,4713783.874,0.881795693,7764.593232,0.742668672
150700,1,1507,Hulunbeier,Hulunbuir,1507,119.77,49.24,8368,1621,0,27.02342262,20910.58546,27023422.62,2857.797285,0.929189538,2.857797285,2101.962091,0.930205926,5206542.805,0.826058951,8614.478111,0.680920272
451100,67,4511,Hezhou,Hezhou,4511,111.55,24.42,7265,7138,0,27.57788282,21259.68957,27577882.82,2789.505574,0.961653865,2.789505574,2050.384598,0.963338539,4841562.801,0.906557769,7940.678434,0.746238946
411200,107,4112,Shanmenxia,Sanmenxia,4112,111.2,34.75,7168,4871,3,27.81695159,21719.09327,27816951.59,2822.265056,0.954602401,2.822265056,2065.558235,0.960397737,4927472.496,0.898473883,7689.016991,0.773996516
620800,46,6208,Pingliang,Pingliang,6208,106.65,35.46,6367,4705,0,28.25424984,24491.49638,28254249.84,3169.342796,0.856718666,3.169342796,2308.391209,0.8660965,6593905.477,0.681963601,11077.67295,0.541437598
511500,239,5115,Yibin,Yibin,5115,104.6,28.79,5926,6159,0,28.65084647,22457.09084,28650846.47,2841.672612,0.962188675,2.841672612,2082.203376,0.966895162,4993498.687,0.913172132,7832.693707,0.771103446
150300,5,1503,Wuhai,Wuhai,1503,106.83,39.65,6428,3780,0,30.2888002,22267.01675,30288800.2,2953.15235,0.951964464,2.95315235,2166.605692,0.95542139,5430093.281,0.887758648,8689.367144,0.714673941
370400,211,3704,Zaozhuang,Zaozhuang,3704,117.32,34.82,8250,4810,0,30.4814455,22862.10036,30481445.5,3029.239833,0.930999985,3.029239833,2229.232157,0.931528796,5842589.585,0.830329198,9504.048507,0.655487168
530500,245,5305,Baoshan,Baoshan,5305,99.17,25.1,4806,6876,0,30.53556263,22160.88981,30535562.63,2986.045242,0.945305389,2.986045242,2195.835404,0.94653567,5594983.441,0.868614855,8418.433313,0.740673398
371200,202,3712,Laiwu,Laiwu,3712,117.67,36.22,8288,4496,0,31.06921447,22459.25899,31069214.47,2921.361893,0.974642467,2.921361893,2143.697668,0.977992233,5251283.404,0.941640106,8145.957682,0.772107989
220800,162,2208,Baicheng,Baicheng,2208,122.83,45.62,8910,2350,0,31.15084694,21970.86838,31150846.94,2943.665078,0.968527792,2.943665078,2161.412193,0.971250235,5357076.322,0.925469598,7670.473739,0.821046589
450300,65,4503,Guilin,Guilin,4503,110.08,25.2,6971,6971,0,31.29062899,22240.26398,31290628.99,2933.794345,0.973964289,2.933794345,2150.352708,0.978433358,5283039.922,0.942650131,8332.266797,0.757528608
231100,91,2311,Heihe,Heihe,2311,127.5,50.24,9438,1258,0,32.01345511,24861.77944,32013455.11,3165.936049,0.912913628,3.165936049,2321.601967,0.916668517,6405890.902,0.795377209,9539.274275,0.66927715
210600,172,2106,Dandong,Dandong,2106,124.33,40.15,9312,3509,0,32.40771578,25520.0262,32407715.78,3496.936657,0.8315761,3.496936657,2588.073516,0.827335018,8144868.524,0.633263526,10671.76177,0.601926063
360500,159,3605,Xinyu,Xinyu,3605,114.89,27.8,7897,6380,0,32.74061932,22076.19869,32740619.32,2977.587254,0.981622495,2.977587254,2189.395791,0.982998762,5450879.623,0.955961563,7801.287085,0.827622415
420900,123,4209,Xiaogan,Xiaogan,4209,113.92,30.93,7683,5702,0,32.96747252,23562.17421,32967472.52,3052.977711,0.960693266,3.052977711,2239.687372,0.964249072,5800067.159,0.9046337,9516.081845,0.680831619
360800,153,3608,Ji'an,Ji'an,3608,114.95,27.09,7917,6535,0,33.29104108,22969.93448,33291041.08,3026.734599,0.97376666,3.026734599,2223.046798,0.976222668,5657027.054,0.936610997,8274.813302,0.786793102
620600,49,6206,Wuwei,Wuwei,6206,102.64,37.9,5704,4129,0,33.5582707,22575.61656,33558270.7,3055.37878,0.968501466,3.05537878,2246.505165,0.969898236,5785045.487,0.923236416,8330.439407,0.784669796
421200,122,4212,xianning,Xianning,4212,114.32,29.85,7768,5936,0,33.74260406,23130.65011,33742604.06,3169.10167,0.936307882,3.16910167,2320.236304,0.941652979,6279309.806,0.855237661,9111.861716,0.719345013
420300,118,4203,Shiyan,Shiyan,4203,110.78,32.65,7097,5336,0,34.54497221,23696.20782,34544972.21,3171.674802,0.946606159,3.171674802,2332.901306,0.947610496,6307956.07,0.871598189,8597.049784,0.771432695
360200,154,3602,Jingdezhen,Jingdezhen,3602,117.19,29.27,8316,6032,3,34.89822402,23082.62386,34898224.02,3123.298575,0.966170368,3.123298575,2299.575922,0.966246013,6075747.241,0.914163252,8618.658377,0.773422952
511600,229,5116,Guang'an,Guang'an,5116,106.63,30.47,6325,5807,0,35.05710882,23341.49766,35057108.82,3125.619842,0.967648097,3.125619842,2295.361188,0.970221332,6044810.904,0.923025095,8270.812211,0.807783443
520300,75,5203,Zunyi,Zunyi,5203,106.87,27.63,6350,6431,0,35.24113534,24185.979,35241135.34,3260.39782,0.930079143,3.26039782,2390.79761,0.933933465,6716130.623,0.835123854,9741.112274,0.687656347
130800,80,1308,Chengde,Chengde,1308,117.93,40.97,8248,3445,0,36.40206172,34451.96316,36402061.72,4752.914474,0.648438131,4.752914474,3518.178301,0.645028568,16340087.54,0.354561629,15087.49784,0.451232975
341800,31,3418,xuancheng,Xuancheng,3418,118.73,30.91,8575,5650,0,37.31025114,23808.40093,37310251.14,3185.416028,0.979520386,3.185416028,2343.837429,0.980212882,6263566.106,0.94803995,8766.133366,0.786250748
620400,40,6204,Baiyin,Baiyin,6204,104.22,36.55,5955,4445,0,38.02771918,23811.24227,38027719.18,3223.695284,0.977151064,3.223695284,2363.97561,0.981162525,6370473.085,0.950054949,8718.658981,0.798096686
610900,187,6109,Ankang,Ankang,6109,109.02,32.68,6777,5329,0,38.40986905,24729.55385,38409869.05,3330.215868,0.95063671,3.330215868,2445.799349,0.953091053,6936863.861,0.881251333,9320.035929,0.75034136
440200,54,4402,Shaoguan,Shaoguan,4402,113.6,24.82,7673,7040,0,38.64247219,28816.12585,38642472.19,3697.06449,0.858896789,3.69706449,2697.868559,0.866653448,8971442.8,0.685524124,11323.20916,0.619466723
230300,93,2303,Jixi,Jixi,2303,130.92,45.32,10142,2207,0,40.37262577,24297.09781,40372625.77,3295.440511,0.984907797,3.295440511,2418.562921,0.988143259,6634345.673,0.968520978,8739.781476,0.820347735
620700,50,6207,Zhangye,Zhangye,6207,100.45,38.93,5355,3871,0,40.45259176,25690.22418,40452591.76,3353.364537,0.968853165,3.353364537,2456.078905,0.974012803,6918080.988,0.930638128,9678.604826,0.741507379
510800,230,5108,Guangyuan,Guangyuan,5108,105.86,32.4,6200,5376,0,41.22955597,26468.67476,41229555.97,3531.199814,0.928854287,3.531199814,2583.197645,0.934933018,7827156.429,0.838348856,9738.365774,0.744000634
361000,151,3610,Fuzhou,Fuzhou,3610,116.35,27.97,8176,6327,0,41.97131879,25106.20204,41971318.79,3439.731939,0.96209346,3.439731939,2525.655749,0.964797029,7334793.965,0.910719904,9536.461364,0.766556399
330800,258,3308,Quzhou,Quzhou,3308,118.86,28.9,8639,6088,0,42.01925363,27190.01247,42019253.63,3743.142147,0.88461317,3.743142147,2747.626385,0.88736091,9051855.613,0.738806738,10908.65706,0.670514135
450800,64,4508,Guigang,Guigang,4508,109.62,23.1,6878,7426,0,42.5315927,24819.02805,42531592.7,3392.15382,0.982077677,3.39215382,2495.75931,0.982849289,7087931.264,0.955019591,8894.273145,0.827371239
511700,227,5117,Dazhou,Dazhou,5117,107.47,31.25,6487,5639,0,42.88423817,25627.82069,42884238.17,3418.71908,0.978477825,3.41871908,2518.431636,0.978030702,7237357.453,0.943056707,9516.767644,0.776451696
640400,6,6404,guyuan,Guyuan,6404,106.26,36.05,6303,4572,0,43.75355999,24811.67864,43753559.99,3408.75604,0.991234321,3.40875604,2505.727783,0.992902522,7099556.238,0.980849382,8500.91857,0.8780028
431300,130,4313,Loudi,Loudi,4313,112,27.73,7341,6415,0,43.94408745,25452.73976,43944087.45,3469.796774,0.975914431,3.469796774,2537.884577,0.98245386,7331774.444,0.953918971,8529.640438,0.876949451
640200,7,6402,Shizuishan,Shizuishan,6402,106.4,39,6352,3921,2,44.92709026,27610.05845,44927090.26,3634.83389,0.941965792,3.63483389,2662.666156,0.946828305,8245939.613,0.86713811,9982.311488,0.757666504
610500,190,6105,Weinan,Weinan,6105,109.5,34.5,6866,4927,0,46.98753613,27861.45225,46987536.13,3722.679226,0.940591986,3.722679226,2735.510842,0.942511592,8726081.728,0.85700534,10683.1751,0.724012475
420800,116,4208,Jingmen,Jingmen,4208,112.17,31,7358,5696,0,47.23525025,29989.67866,47235250.25,4067.233778,0.863176342,4.067233778,3000.205371,0.861620316,10962554.38,0.685763856,12410.11391,0.624902701
140300,223,1403,Yangquan,Yangquan,1403,113.57,37.85,7563,4175,0,47.31396548,27292.89448,47313965.48,3692.685367,0.951520003,3.692685367,2709.350305,0.954911928,8515782.387,0.884270069,10523.19065,0.737568389
530600,251,5306,Zhaotong,Zhaotong,5306,103.72,27.29,5738,6477,3,47.35198789,27300.00597,47351987.89,3730.865371,0.942160915,3.730865371,2735.617819,0.946122757,8724448.416,0.863814258,10856.31992,0.715223103
610700,189,6107,Hanzhong,Hanzhong,6107,107.02,33.07,6416,5236,0,47.77494414,26155.32526,47774944.14,3655.921405,0.965759073,3.655921405,2683.803572,0.968686332,8270125.655,0.919407858,9796.540221,0.796127137
350900,36,3509,Ningde,Ningde,3509,119.5,26.65,8808,6567,0,48.37525462,27279.92786,48375254.62,3699.989334,0.960233191,3.699989334,2716.67341,0.962959461,8526431.835,0.902975717,10223.98959,0.76762002
410600,100,4106,Hebi,Hebi,4106,114.28,35.75,7704,4635,0,48.42024074,28211.22049,48420240.74,3900.598998,0.91127136,3.900598998,2885.060863,0.907177557,9869860.78,0.780793248,11227.91298,0.699309605
510400,237,5104,Panzhihua,Panzhihua,5104,101.7,26.54,5333,6612,0,49.48270007,29053.36832,49482700.07,3885.942156,0.92468948,3.885942156,2846.900658,0.929369009,9547343.448,0.824880382,11074.8732,0.71670922
451000,61,4510,Bose,Baise,4510,106.62,23.9,6274,7241,0,50.08538966,28143.72584,50085389.66,3784.585533,0.955218571,3.784585533,2784.053916,0.956118434,8957434.822,0.889912961,10690.87534,0.746959959
620900,44,6209,Jiuquan,Jiuquan,6209,98.52,39.75,5054,3657,0,50.13467344,27422.86433,50134673.44,3759.668952,0.962022087,3.759668952,2765.346329,0.963060056,8789828.466,0.907774381,9975.019808,0.800959188
620300,43,6203,Jinchang,Jinchang,6203,102.17,38.45,5634,4002,0,51.13703112,27369.66953,51137031.12,3724.476007,0.980772157,3.724476007,2737.847593,0.982408906,8526366.228,0.954534565,9401.775697,0.858248254
361100,158,3611,Shangrao,Shangrao,3611,117.97,28.45,8478,6200,0,51.31257418,28924.38174,51312574.18,3888.972776,0.940898014,3.888972776,2857.182614,0.942991346,9525209.251,0.857372222,11485.38425,0.703754899
511000,236,5110,Neijiang,Neijiang,5110,105.03,29.55,6017,5996,0,52.26232347,27450.61296,52262323.47,3747.181726,0.985496656,3.747181726,2755.411529,0.986828515,8620075.717,0.964934345,10252.9476,0.795610815
621000,47,6210,qingyang,Qingyang,6210,107.63,35.73,6540,4651,0,52.35935119,35505.18537,52359351.19,4894.494071,0.755187643,4.894494071,3624.579265,0.750884831,16354365.68,0.509542817,14527.61139,0.562028027
451300,68,4513,Laibin,Laibin,4513,109.23,23.73,6800,7289,0,52.54598424,27782.48922,52545984.24,3807.302627,0.972563398,3.807302627,2800.234428,0.973664149,8965325.926,0.932810831,9859.70664,0.829584887
640300,8,6403,Wuzhong,Wuzhong,6403,106.23,37.98,6314,4145,0,53.65395249,28857.56345,53653952.49,3854.365148,0.970763767,3.854365148,2825.5912,0.975046517,9129165.222,0.935385826,9845.092693,0.839529788
430400,128,4304,hengyang,Hengyang,4304,112.6,26.88,7462,6598,0,54.10025025,27987.44247,54100250.25,3807.612705,0.986762016,3.807612705,2801.602238,0.987476947,8907265.104,0.966662847,9686.355098,0.856829302
350800,35,3508,Longyan,Longyan,3508,117.02,25.07,8350,6950,0,54.62921004,29609.09506,54629210.04,4050.53418,0.932106878,4.05053418,2988.25947,0.930310581,10457022.61,0.831451661,11533.88987,0.723088941
